User ID,textIndex,emotionIndex,delFreq,leftFreq,TotTime,D1U1_mean,D1U1_std,D1D2_mean,D1D2_std,U1D2_mean,U1D2_std,typeWith,typistType,pcTimeAverage,ageRange,gender,status,degree,country,Speed_Proxy
16495,FR,N,1,0,,113.29366826031722,44.59065686915733,366.9472457304236,723.5210914569614,295.3767703160389,686.2506734342073,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Tunisia,2.7251873713058092
12413,FR,A,3,0,,85.52915329908573,27.473587406365002,222.1195874737231,254.19001718834886,151.1569597013599,232.49740379455443,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,France,4.50207931400152
12977,FR,N,4,0,,126.20064751261002,93.93547190894581,321.4719758719623,367.2485732311284,185.40029824932364,433.01341944066365,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,3.110691055690297
11108,FI,H,2,0,24562.072265709554,116.50600911654499,37.392017866210544,466.79040006283344,668.7728861902635,370.1238354643067,557.4637907545366,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,2.1422891299079687
15900,FR,N,22,1,,137.38325145591065,38.202406567650414,333.2511501003318,336.2759691808145,214.27996904703994,380.47034131794976,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,3.0007398315022478
17189,FI,N,6,1,99769.8752840475,109.23875946704061,93.87755270706867,293.36479086624905,320.8481503991228,198.307921063732,315.8055916229773,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.408725351966045
15883,FR,H,39,0,,105.06593408833687,31.862916704408274,302.93774061752936,512.7513566296776,232.29580191081223,557.198336610753,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.301008312670222
14571,FI,N,2,1,69865.38014012785,119.23594886759908,57.65225848361316,406.52028112157535,416.40029046355056,296.6674650936845,440.74118512205297,2 hands,Two Finger Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.4599018706792064
164,FI,H,0,0,102126.0,102.76785714285714,66.34376514598168,636.6071428571429,488.2688182419997,533.8392857142857,492.4793232696515,1 hand,Touch Typist,between 1 hour and 3 hours per day,30-39,Female,Student,College/University,Tunisia,1.570827489481066
12899,FI,N,1,0,34825.53258992866,105.1475643660157,41.90914055512638,274.5129745838044,342.2810424398515,145.02225622460335,319.01972827724074,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Canada,3.6428150673611097
130,FR,A,7,0,,89.77272727272727,37.45462209353243,249.6515151515152,200.34740761523423,159.87878787878788,205.3287451683585,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,4.005583540693087
12880,FR,C,0,0,,106.61720208009389,32.06472892707919,335.49077984760436,243.19434616083097,231.8344131149728,236.3747780646447,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,2.9807078467379844
13120,FR,H,7,0,,74.70984471655802,19.318595886433865,271.39483824775647,413.6821123243445,214.24733275930993,428.25972008519017,2 hands,Two Finger Typist,More than 3 hours per day,20-29,Female,Student,College/University,Bahamas,3.6846684574269593
12009,FI,N,12,0,56803.88082838616,108.1771653043348,60.70451077552602,255.9206060038173,190.64204514406202,124.05687039277832,204.14597150225353,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Tunisia,3.9074618320694503
13054,FI,N,3,0,50228.14796125221,88.52106240941683,41.64820898722261,287.53004985609095,274.5277813976562,217.02038255754982,277.8722677768802,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,3.4778973554259838
15271,FI,C,2,0,57844.07938567111,116.26807033496654,47.64246289314974,365.07351071700856,216.2586290262427,262.68592066242826,226.13520476907598,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.7391743598049296
15738,FR,N,18,0,,114.12350329904004,34.583041307726916,309.0005256721889,425.3176297186113,205.13586529929933,432.4305066350029,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,3.236240449185758
19568,FI,C,1,0,36096.97167305541,120.72790552625945,118.48944905077802,248.85275381524986,172.70016870653535,105.46120135269513,168.9991782688987,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,4.018440562415505
19556,FI,C,1,0,50907.690699579674,125.35789089904937,35.183528316276,378.53622764517684,247.2451235278705,279.27051309323025,249.3283054266537,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.6417550738032816
11441,FI,N,6,0,45689.27440170215,138.0326621297968,58.24501268402428,249.32376845369635,238.0939794209999,119.78155053323336,243.60954512495707,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Student,College/University,United_States,4.010849050621971
18705,FR,N,3,0,,101.01841399865819,84.24093207504147,310.20042787635845,414.22784289313023,232.68371274118857,370.29597849979393,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Female,Student,College/University,Tunisia,3.223722181320092
93,FI,N,3,0,85019.0,100.30332681017612,40.38851439085304,317.2436399217221,270.9577425909614,216.940313111546,274.6834155973226,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,3.152151451315916
17768,FI,N,11,0,67417.47154183639,95.78272399276744,47.988680660017586,309.6497030436886,211.78884556040447,181.25855144143506,210.40342893272378,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.229455704851458
13777,FI,N,4,1,91718.48561089199,111.15485260385596,59.75219744014552,438.71547255685226,451.27192855461124,336.0663606976929,434.1620837747886,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,30-39,Female,Professional,College/University,Tunisia,2.279381655203446
13030,FR,A,6,0,,85.84602210877875,38.58791252562748,305.06925887731427,352.752353499702,208.4655224561309,349.71993359460714,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,3.2779441746444764
16916,FR,H,3,0,,94.07377907918332,35.31857438466612,444.25316790137464,395.610309595561,389.80578939271004,381.2774107888903,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,2.250968754424285
138,FR,H,0,0,,76.96875,11.635971525116984,324.03125,189.9191949099356,247.0625,192.41034811956467,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,3.086122094705372
14778,FI,H,4,1,59738.77658753761,87.27524966082099,40.64294484443745,432.3360785464271,485.70464637301995,348.2686618917552,440.41646399656355,2 hands,Touch Typist,less than an hour per day,30-39,Male,Professional,College/University,Tunisia,2.313015382297347
10438,FR,N,141,0,,140.14795945718532,78.72741760973099,364.6200455027539,645.8242097135853,222.50632224090697,657.2242703022278,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.7425809752756645
14183,FI,A,17,0,49831.58561498456,86.37643177970294,33.27300417879607,259.95184493904907,277.0723370228725,174.06978564021625,262.37240330259453,1 hand,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,France,3.8468663310870905
19476,FI,H,10,0,33902.38294591124,100.2728572260039,24.022881572760355,251.2527443609147,439.86314480819755,161.83367207797932,405.6247097949419,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.980056029014112
72,FI,N,6,0,125088.0,103.64593301435409,43.84717295044346,314.60287081339715,376.3375827668159,210.95693779904303,382.1128602250302,2 hands,Touch Typist,More than 3 hours per day,>=50,Female,Professional,College/University,Belize,3.1786105365616253
17025,FR,A,2,1,,85.02380478601445,13.719828421246426,407.8746527724043,551.9042000206273,313.05352234434616,532.570414314162,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.4517336225793955
11094,FI,S,4,1,48106.837655134455,98.44005159390905,35.88657678264646,413.10131175154044,395.64720766320085,325.0240840749663,341.4522341308123,2 hands,Two Finger Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.420713688271824
18529,FI,N,13,1,170330.35447097383,96.7485549989715,56.07196647293165,399.72631426236165,473.5328830538272,344.80706174652374,489.59815563065075,2 hands,One Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.5017117070347457
10226,FI,N,7,0,74674.22762517048,131.51092778987524,45.901243897401116,346.23033463913134,349.66566166978447,215.39843683650383,344.10130832576436,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.8882506815651467
19714,FI,H,5,0,53905.40905820547,99.37990038133891,86.70325936537049,398.11469590678604,407.1388070494902,340.8845593684663,379.1876374651262,2 hands,Two Finger Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Tunisia,2.5118389506378294
15618,FR,S,13,0,,107.1490209940879,42.821962144626596,357.26057276803107,238.43792476138935,224.84191285306454,222.32929564864443,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Female,Professional,College/University,Italy,2.7990774135865784
11378,FI,A,21,0,60075.558707670185,78.37253978174418,34.295755268222365,326.6161289583309,294.9649234052879,231.4713652136172,298.23465906640723,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.0616981567605874
17094,FR,N,4,1,,103.01088886854674,56.9525789360679,198.37545650056614,243.978682705128,86.65434368266754,301.8632025252179,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Canada,5.040946181752812
11902,FI,A,7,1,49389.27806036162,114.72937166696744,40.53767588957171,305.9363112776138,167.09954254795096,189.28097767955768,159.72826700545772,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.268654171268269
10331,FI,H,12,0,103831.34172016423,113.41230922547278,36.33040518397676,489.3044056972011,626.0144957540002,362.3568034353892,598.2749966311386,2 hands,Touch Typist,More than 3 hours per day,16-19,Female,Student,College/University,Tunisia,2.0437175475154734
19398,FI,N,10,4,56874.7154836702,90.52778512656295,40.07884106202562,260.1064902836889,262.55001101808045,160.90021302924288,302.8334070768689,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,3.8445791910433895
11799,FR,N,8,0,,85.80858573655938,56.11255819172078,321.64844581074976,257.9138638625036,241.31883143370501,279.5581847570269,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,France,3.1089843990366304
10301,FI,N,8,0,51887.210369903536,95.465214906221,32.99891221678164,253.392893569324,163.49603186965055,158.3816902047488,162.96316158248604,2 hands,Touch Typist,More than 3 hours per day,20-29,Female,Professional,College/University,Tunisia,3.9464405884232776
15256,FR,A,7,0,,129.8361085471934,56.10374712625776,457.7411570240688,741.1523762649109,307.4994113100008,703.8262242446363,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.1846407836720227
94,FR,N,12,0,,116.70992366412214,115.9291221492763,308.7328244274809,368.0657513256079,192.0229007633588,381.9970290993789,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Barbade,3.2390465829294826
11213,FR,H,6,0,,85.2351947888942,35.56735187235522,238.71438193567306,180.94179026149047,147.22269147301753,186.37703306779747,1 hand,Touch Typist,More than 3 hours per day,20-29,Female,Student,College/University,France,4.189106629819532
86,FI,N,8,16,172796.0,105.22272727272728,49.28938340787936,668.9818181818182,656.8191578057131,563.7590909090909,654.0158636585032,2 hands,Touch Typist,less than an hour per day,30-39,Male,Professional,College/University,Tunisia,1.4948089362396042
17689,FI,N,1,1,81970.82555828468,73.7928582911086,22.736532598302144,353.0137731762438,489.1649239100961,281.9299725532682,500.13932511159743,2 hands,Touch Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,2.8327506629627885
16367,FR,N,44,0,,91.42058478838696,26.317860330275806,293.9352191364937,321.61105472863073,176.40800898428148,331.44666696346496,2 hands,Two Finger Typist,less than an hour per day,20-29,Female,Student,College/University,Tunisia,3.4021101756289824
10759,FI,H,19,0,82613.94418543538,99.40260218747837,41.74887256747436,289.1213139879738,367.8342253520682,177.61375813953694,385.96281713431637,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Student,College/University,Tunisia,3.458755725084992
12437,FI,S,0,1,45564.24396593309,137.992625006006,48.738159670170155,285.2775258443119,257.9609985567053,189.3425244672229,240.46789964452893,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Professional,College/University,Tunisia,3.5053584997289358
16075,FI,N,4,0,112869.92780410248,111.50455008705559,42.87521808906251,421.40454615177725,585.8093482993239,340.0474838929848,541.6865712324662,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Tunisia,2.373016639549565
19237,FR,S,16,0,,117.695860191721,48.6067784070074,408.85583252859954,638.5205921386444,291.50017150846844,693.7922516726192,2 hands,Two Finger Typist,less than an hour per day,20-29,Male,Student,College/University,Tunisia,2.4458499070819784
16572,FR,C,0,1,,102.30776412987983,16.07628942573254,521.6246845980074,521.3130790083503,458.45622224964785,513.8847894255968,2 hands,Two Finger Typist,More than 3 hours per day,20-29,Female,Student,College/University,Tunisia,1.9170871884076093
10397,FI,A,18,0,45010.80032996671,120.91060685316457,34.955309760958336,229.90464952671624,213.28936768861865,114.95919618469223,223.57316272972858,2 hands,Touch Typist,between 1 hour and 3 hours per day,20-29,Male,Student,College/University,Tunisia,4.349629300923704
20089,FR,H,1,0,,129.6733005374491,146.99112873855464,165.46060116461325,175.97871569454452,33.53709238920881,110.08804391520285,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Canada,6.043734840568608
13234,FI,N,2,0,56723.563868224875,83.4019554274208,40.55144293417188,273.74658733534534,261.184079834671,188.42207565674147,229.81251777465755,2 hands,Touch Typist,More than 3 hours per day,20-29,Male,Professional,College/University,Arabie_Saoudite,3.6530135762933873
